tweet_id,timestamp,text,img_num,rating_numerator,rating_denominator,name,stage,likes,retweets,prediction_breed,prediction_confidence,followers,expanded_urls,jpg_url,source
711306686208872448,2016-03-19 21:41:44,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair,1,3,10,None,None,3318,733,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/711306686208872448/photo/1,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711008018775851008,2016-03-19 01:54:56,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper,1,11,10,Chuckles,pupper,3005,613,French bulldog,0.731405,8744548,https://twitter.com/dog_rates/status/711008018775851008/photo/1,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710997087345876993,2016-03-19 01:11:29,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time,1,12,10,Milo,None,4570,1383,Malamute,0.28126,8744548,https://twitter.com/dog_rates/status/710997087345876993/photo/1,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710844581445812225,2016-03-18 15:05:29,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel,1,10,10,Staniel,None,2550,691,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/710844581445812225/photo/1,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710833117892898816,2016-03-18 14:19:56,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom,1,12,10,Sora,None,2689,535,Pembroke,0.803742,8744548,https://twitter.com/dog_rates/status/710833117892898816/photo/1,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710658690886586372,2016-03-18 02:46:49,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80,1,80,80,None,None,2319,560,Soft-coated wheaten terrier,0.948617,8744548,https://twitter.com/dog_rates/status/710658690886586372/photo/1,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710588934686908417,2016-03-17 22:09:38,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for,4,12,10,Beemo,None,4547,1870,Pembroke,0.982004,8744548,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710283270106132480,2016-03-17 01:55:02,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10,2,11,10,Gunner,None,2153,519,Shih-Tzu,0.932401,8744548,https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710272297844797440,2016-03-17 01:11:26,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10,1,11,10,Nonenfuriating,None,4539,1246,Old English sheepdog,0.586307,8744548,https://twitter.com/dog_rates/status/710272297844797440/photo/1,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710269109699739648,2016-03-17 00:58:46,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all",1,13,10,None,None,2399,1124,Pug,0.415495,8744548,https://twitter.com/dog_rates/status/710269109699739648/photo/1,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710153181850935296,2016-03-16 17:18:07,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well,2,11,10,Lacy,None,2912,887,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710140971284037632,2016-03-16 16:29:35,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10,1,8,10,Tater,None,2768,877,Pekinese,0.95317,8744548,https://twitter.com/dog_rates/status/710140971284037632/photo/1,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710117014656950272,2016-03-16 14:54:24,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty,2,11,10,None,pupper,5513,1992,Toy poodle,0.802092,8744548,https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709918798883774466,2016-03-16 01:46:45,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af,2,12,10,Watson,None,3491,1084,Pembroke,0.956222,8744548,https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709901256215666688,2016-03-16 00:37:03,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now:",2,12,10,None,None,669,99,Undefined,Undefined,8744548,http://goo.gl/ArWZfi,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709852847387627521,2016-03-15 21:24:41,*lets out a tiny whimper and then collapses* ...12/10,2,12,10,None,None,3536,1203,Chihuahua,0.945629,8744548,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709566166965075968,2016-03-15 02:25:31,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet,1,12,10,Olaf,None,3558,1207,Chow,0.999837,8744877,https://twitter.com/dog_rates/status/709566166965075968/photo/1,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709556954897764353,2016-03-15 01:48:55,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture,2,12,10,Cecil,None,3302,1071,Golden retriever,0.790026,8744548,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709519240576036864,2016-03-14 23:19:03,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell,1,9,10,Vince,None,1499,238,Cocker spaniel,0.414982,8744548,https://twitter.com/dog_rates/status/709519240576036864/photo/1,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709449600415961088,2016-03-14 18:42:20,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af,2,10,10,Karma,None,2235,571,Maltese dog,0.780187,8744548,https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709409458133323776,2016-03-14 16:02:49,This is Billy. He sensed a squirrel. 8/10 damn it Billy,1,8,10,Billy,None,2622,686,Shetland sheepdog,0.79745,8744548,https://twitter.com/dog_rates/status/709409458133323776/photo/1,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709225125749587968,2016-03-14 03:50:21,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time,1,11,10,Walker,None,2415,574,Labrador retriever,0.271109,8744548,https://twitter.com/dog_rates/status/709225125749587968/photo/1,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709207347839836162,2016-03-14 02:39:42,This is Penny. She's trying on her prom dress. Stunning af 11/10,1,11,10,Penny,None,12598,5809,Chihuahua,0.948323,8744548,https://twitter.com/dog_rates/status/709207347839836162/photo/1,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709198395643068416,2016-03-14 02:04:08,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once",1,45,50,None,None,2435,644,Borzoi,0.490783,8744548,https://twitter.com/dog_rates/status/709198395643068416/photo/1,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709158332880297985,2016-03-13 23:24:56,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10,1,10,10,Rodney,None,2041,413,Siberian husky,0.212957,8744548,https://twitter.com/dog_rates/status/709158332880297985/photo/1,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709042156699303936,2016-03-13 15:43:18,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,1,9,10,Klevin,None,4752,1634,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/709042156699303936/photo/1,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708845821941387268,2016-03-13 02:43:08,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10,1,9,10,None,pupper,3000,898,Schipperke,0.74564,8744548,https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708834316713893888,2016-03-13 01:57:25,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10,1,10,10,Malikai,None,1685,499,Eskimo dog,0.283945,8744548,https://twitter.com/dog_rates/status/708834316713893888/photo/1,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708810915978854401,2016-03-13 00:24:26,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,2,10,10,Mister,None,16520,6925,Golden retriever,0.976139,8744548,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708738143638450176,2016-03-12 19:35:15,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10,1,11,10,Coco,None,2746,810,Pomeranian,0.933457,8744548,https://twitter.com/dog_rates/status/708738143638450176/photo/1,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708711088997666817,2016-03-12 17:47:45,This is Smokey. He really likes tennis balls. 11/10,2,11,10,Smokey,None,2549,721,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708479650088034305,2016-03-12 02:28:06,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture,1,13,10,Bear,None,2560,679,Shih-Tzu,0.218479,8744548,https://twitter.com/dog_rates/status/708479650088034305/photo/1,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708469915515297792,2016-03-12 01:49:25,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently,1,11,10,Bobble,None,3103,812,Chihuahua,0.748163,8744548,https://twitter.com/dog_rates/status/708469915515297792/photo/1,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708356463048204288,2016-03-11 18:18:36,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,2,10,10,Oliver,None,3592,1316,Pug,0.871283,8744548,https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708349470027751425,2016-03-11 17:50:48,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,1,11,10,River,None,2345,737,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/708349470027751425/photo/1,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708149363256774660,2016-03-11 04:35:39,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,1,10,10,Jebberson,None,4288,1555,Cardigan,0.350993,8744548,https://twitter.com/dog_rates/status/708149363256774660/photo/1,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708130923141795840,2016-03-11 03:22:23,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10,1,11,10,None,None,3399,848,French bulldog,0.710354,8744548,https://twitter.com/dog_rates/status/708130923141795840/photo/1,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708119489313951744,2016-03-11 02:36:57,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,1,9,10,Cooper,None,2699,983,Norwich terrier,0.264483,8744548,https://twitter.com/dog_rates/status/708119489313951744/photo/1,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708109389455101952,2016-03-11 01:56:49,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,1,10,10,Remington,None,1958,548,Staffordshire bullterrier,0.5161060000000001,8744548,https://twitter.com/dog_rates/status/708109389455101952/photo/1,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708026248782585858,2016-03-10 20:26:26,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty),1,13,10,None,None,4397,1927,Malinois,0.7864680000000001,8744548,https://twitter.com/dog_rates/status/708026248782585858/video/1,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707995814724026368,2016-03-10 18:25:30,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af,1,12,10,Farfle,None,3135,1122,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/707995814724026368/photo/1,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707969809498152960,2016-03-10 16:42:10,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup,1,11,10,Rufus,None,2714,965,Toy poodle,0.908491,8744548,https://twitter.com/dog_rates/status/707969809498152960/photo/1,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707776935007539200,2016-03-10 03:55:45,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,1,11,10,Sadie,None,3291,955,Miniature pinscher,0.890426,8744548,https://twitter.com/dog_rates/status/707776935007539200/photo/1,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707741517457260545,2016-03-10 01:35:01,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup,1,10,10,None,None,2496,615,Whippet,0.738371,8744548,https://twitter.com/dog_rates/status/707741517457260545/photo/1,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707693576495472641,2016-03-09 22:24:31,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af,1,7,10,Jiminus,None,3425,994,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/707693576495472641/photo/1,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707610948723478529,2016-03-09 16:56:11,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,1,12,10,Harper,None,17033,6364,Golden retriever,0.383223,8744548,https://twitter.com/dog_rates/status/707610948723478529/photo/1,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707420581654872064,2016-03-09 04:19:44,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,1,4,10,Keurig,None,2281,698,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/707420581654872064/photo/1,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707411934438625280,2016-03-09 03:45:22,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10",1,11,10,None,pupper,2305,597,Lakeland terrier,0.7382770000000001,8744548,https://twitter.com/dog_rates/status/707411934438625280/photo/1,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707387676719185920,2016-03-09 02:08:59,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team,1,10,10,Clarkus,None,3508,1291,Chihuahua,0.888468,8744548,https://twitter.com/dog_rates/status/707387676719185920/photo/1,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707377100785885184,2016-03-09 01:26:57,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet,1,9,10,None,None,3285,1089,Golden retriever,0.637225,8744548,https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707315916783140866,2016-03-08 21:23:50,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it,2,10,10,Finnegus,pupper,2480,639,Bernese mountain dog,0.979235,8744548,https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707297311098011648,2016-03-08 20:09:54,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,1,10,10,Cassie,None,2777,786,Blenheim spaniel,0.370717,8744548,https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707059547140169728,2016-03-08 04:25:07,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10,1,11,10,Cupcake,None,2603,672,Samoyed,0.8973120000000001,8744548,https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707038192327901184,2016-03-08 03:00:15,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,1,10,10,Kathmandu,None,2193,794,Pug,0.642426,8744548,https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707021089608753152,2016-03-08 01:52:18,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of,2,12,10,Tucker,None,4089,1363,Cocker spaniel,0.559658,8744548,https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707014260413456384,2016-03-08 01:25:10,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no,1,11,10,Ellie,None,2326,596,Chihuahua,0.58378,8744548,https://twitter.com/dog_rates/status/707014260413456384/photo/1,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706901761596989440,2016-03-07 17:58:08,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10,1,3,10,Elliot,None,2062,592,Undefined,Undefined,8744548,https://twitter.com/dog_rates/status/706901761596989440/photo/1,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706681918348251136,2016-03-07 03:24:33,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup,1,12,10,Katie,None,3309,976,Toy poodle,0.717584,8744548,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706644897839910912,2016-03-07 00:57:27,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10,1,9,10,Shadow,None,2583,1091,Undefined,Undefined,8744547,https://twitter.com/dog_rates/status/706644897839910912/video/1,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706593038911545345,2016-03-06 21:31:22,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days,1,10,10,None,None,2168,634,Undefined,Undefined,8744547,https://twitter.com/dog_rates/status/706593038911545345/photo/1,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706538006853918722,2016-03-06 17:52:42,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with",1,11,10,Oliver,None,3484,1429,Chow,0.541794,8744547,https://twitter.com/dog_rates/status/706538006853918722/photo/1,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706516534877929472,2016-03-06 16:27:23,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10,1,12,10,None,None,3114,1033,Golden retriever,0.7726850000000001,8744547,https://twitter.com/dog_rates/status/706516534877929472/photo/1,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706346369204748288,2016-03-06 05:11:12,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell,1,12,10,Koda,None,3463,928,Tibetan mastiff,0.956462,8744547,https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706310011488698368,2016-03-06 02:46:44,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity,1,12,10,None,pupper,21400,7936,Pembroke,0.6981649999999999,8744547,https://twitter.com/dog_rates/status/706310011488698368/photo/1,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706291001778950144,2016-03-06 01:31:11,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10,1,11,10,None,None,1705,476,Border terrier,0.587101,8744547,https://twitter.com/dog_rates/status/706291001778950144/photo/1,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706265994973601792,2016-03-05 23:51:49,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort",1,11,10,Kara,None,2744,935,Papillon,0.743715,8744547,https://twitter.com/dog_rates/status/706265994973601792/photo/1,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706166467411222528,2016-03-05 17:16:20,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable,1,7,10,Dexter,None,5180,1605,Samoyed,0.430418,8744547,https://twitter.com/dog_rates/status/706166467411222528/photo/1,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705975130514706432,2016-03-05 04:36:02,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper,1,10,10,Adele,pupper,3113,732,Staffordshire bullterrier,0.5877640000000001,8744547,https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
